,presapp_foreignstr,guarpr_dpc,guarpr_rpc,envir_gwarm,envir_nuke,envir_drill,envjob_rpc,envjob_dpc,inspre_dpc,inspre_rpc,ineq_incgap_x,ineqinc_ineqreduc,econcand_rwin,econcand_dwin,immigpo_level,immigpo_jobs,immig_policy,milln_milltax_x,iran_nukeinvd,iran_nuksanct,china_econ,war_worthit,war_terror,israel_support,defsppr_dpc,defsppr_rpc,prevote_intpreswho,postvote_presvtwho,prevote_intpresst
2666,2,5.0,5.0,2,3,2,6.0,3.0,2.0,7.0,5.0,3,3.0,2.0,2.0,2.0,3.0,7.0,3,3,1,2,2,1,5.0,7.0,-1.0,-1.0,-1.0
2667,2,3.0,4.0,2,3,3,4.0,4.0,2.0,5.0,3.0,1,1.0,1.0,3.0,2.0,1.0,7.0,2,2,1,2,2,2,4.0,4.0,1.0,1.0,1.0
2668,1,3.0,2.0,2,3,2,5.0,3.0,2.0,6.0,3.0,2,3.0,1.0,3.0,2.0,3.0,6.0,1,2,2,1,2,2,5.0,5.0,2.0,1.0,2.0
2669,2,1.0,6.0,1,2,3,5.0,1.0,1.0,6.0,5.0,2,1.0,3.0,2.0,3.0,2.0,7.0,2,3,1,2,1,1,1.0,5.0,2.0,2.0,1.0
2670,2,4.0,7.0,2,2,1,4.0,3.0,2.0,5.0,5.0,3,3.0,1.0,3.0,1.0,3.0,7.0,1,3,1,1,1,3,4.0,4.0,1.0,1.0,1.0
2671,1,5.0,6.0,2,2,3,4.0,1.0,1.0,7.0,4.0,1,2.0,2.0,2.0,2.0,2.0,7.0,1,3,1,2,1,2,4.0,6.0,2.0,2.0,2.0
2672,2,5.0,2.0,1,1,3,4.0,4.0,2.0,6.0,5.0,2,1.0,2.0,4.0,2.0,3.0,6.0,1,2,2,1,3,2,5.0,3.0,2.0,2.0,2.0
2673,2,6.0,1.0,2,1,1,1.0,6.0,6.0,1.0,5.0,-1,3.0,1.0,-1.0,-1.0,2.0,-1.0,-1,-1,-1,2,2,-1,3.0,6.0,1.0,-1.0,1.0
2674,2,3.0,5.0,2,1,3,1.0,3.0,1.0,6.0,5.0,1,2.0,2.0,2.0,2.0,3.0,7.0,3,3,1,1,2,1,5.0,7.0,2.0,2.0,2.0
2675,2,3.0,7.0,2,3,1,7.0,3.0,4.0,6.0,5.0,3,3.0,1.0,1.0,4.0,1.0,7.0,1,3,1,2,2,3,3.0,7.0,1.0,1.0,1.0
2676,2,1.0,3.0,2,3,3,5.0,1.0,1.0,6.0,3.0,-1,1.0,3.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,2,-1,1.0,6.0,2.0,-1.0,1.0
2677,2,1.0,6.0,2,3,3,7.0,1.0,1.0,7.0,5.0,1,1.0,3.0,5.0,1.0,3.0,4.0,1,3,3,1,2,2,2.0,6.0,2.0,2.0,1.0
2678,2,5.0,3.0,2,2,2,7.0,4.0,3.0,7.0,5.0,3,3.0,1.0,2.0,2.0,3.0,7.0,1,3,3,1,2,2,3.0,7.0,1.0,1.0,1.0
2679,1,2.0,4.0,2,3,3,6.0,1.0,1.0,6.0,5.0,1,1.0,2.0,4.0,2.0,3.0,4.0,1,3,1,1,2,1,3.0,5.0,2.0,2.0,1.0
2680,2,1.0,6.0,1,3,3,5.0,1.0,1.0,4.0,4.0,1,1.0,3.0,3.0,2.0,3.0,2.0,1,3,3,1,3,1,4.0,5.0,-1.0,-1.0,-1.0
2681,2,3.0,6.0,2,2,2,3.0,5.0,2.0,5.0,5.0,2,3.0,1.0,1.0,2.0,3.0,7.0,2,3,2,1,3,2,3.0,6.0,1.0,1.0,1.0
2682,2,4.0,7.0,2,2,1,7.0,4.0,3.0,7.0,5.0,3,3.0,1.0,3.0,1.0,3.0,7.0,1,1,1,1,3,2,4.0,7.0,1.0,1.0,1.0
2683,2,5.0,7.0,2,1,2,7.0,2.0,2.0,7.0,5.0,2,2.0,1.0,3.0,2.0,4.0,7.0,1,3,3,1,2,2,2.0,7.0,1.0,1.0,1.0
2684,2,1.0,7.0,2,1,3,4.0,2.0,1.0,6.0,5.0,1,3.0,2.0,3.0,1.0,4.0,7.0,1,3,1,1,2,2,5.0,6.0,1.0,2.0,2.0
2685,2,4.0,4.0,2,3,1,4.0,4.0,4.0,4.0,3.0,1,2.0,2.0,2.0,2.0,3.0,7.0,3,3,3,1,2,3,4.0,4.0,2.0,2.0,1.0
2686,2,1.0,6.0,2,2,2,6.0,2.0,1.0,7.0,3.0,1,1.0,3.0,3.0,2.0,3.0,6.0,1,3,1,2,3,2,1.0,6.0,2.0,2.0,1.0
2687,2,2.0,7.0,1,1,2,7.0,1.0,4.0,6.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,3,3,1,1,2,1,6.0,6.0,1.0,1.0,1.0
2688,2,1.0,6.0,2,3,3,5.0,1.0,1.0,4.0,3.0,1,1.0,3.0,3.0,2.0,3.0,4.0,1,3,2,1,3,2,2.0,5.0,2.0,2.0,1.0
2689,1,3.0,3.0,2,1,1,4.0,4.0,3.0,3.0,3.0,2,2.0,2.0,4.0,4.0,2.0,4.0,1,1,1,1,2,3,4.0,4.0,-1.0,-1.0,-1.0
2690,2,4.0,6.0,2,2,3,3.0,6.0,3.0,7.0,5.0,2,3.0,1.0,2.0,4.0,3.0,7.0,2,3,1,2,1,2,5.0,3.0,-1.0,-1.0,-1.0
2691,2,1.0,6.0,2,2,3,6.0,2.0,1.0,6.0,4.0,1,1.0,3.0,3.0,2.0,3.0,4.0,2,3,1,2,1,1,4.0,6.0,2.0,2.0,1.0
2692,2,1.0,6.0,2,2,2,7.0,1.0,1.0,6.0,3.0,2,1.0,3.0,1.0,3.0,3.0,4.0,3,3,1,1,3,1,1.0,7.0,2.0,2.0,1.0
2693,2,5.0,2.0,2,2,3,4.0,4.0,2.0,5.0,3.0,2,1.0,3.0,2.0,3.0,3.0,7.0,2,3,1,1,3,2,3.0,5.0,2.0,2.0,1.0
2694,2,5.0,5.0,2,2,2,3.0,3.0,5.0,5.0,5.0,1,1.0,2.0,2.0,2.0,3.0,7.0,1,3,2,1,3,1,5.0,3.0,2.0,2.0,2.0
2695,2,4.0,7.0,2,3,3,7.0,3.0,1.0,7.0,5.0,3,3.0,1.0,2.0,2.0,3.0,7.0,3,3,3,1,2,2,6.0,7.0,1.0,1.0,1.0
2696,2,1.0,4.0,2,2,2,4.0,3.0,1.0,7.0,5.0,1,1.0,3.0,3.0,2.0,3.0,7.0,1,3,1,1,3,3,2.0,5.0,2.0,2.0,1.0
2697,2,1.0,6.0,2,3,1,6.0,2.0,1.0,5.0,4.0,2,1.0,3.0,1.0,2.0,2.0,4.0,1,3,1,1,2,3,2.0,7.0,2.0,2.0,2.0
2698,1,6.0,4.0,2,2,3,4.0,4.0,1.0,6.0,5.0,3,2.0,1.0,2.0,3.0,3.0,6.0,1,2,3,1,2,2,4.0,2.0,1.0,1.0,1.0
2699,2,1.0,5.0,2,3,3,5.0,2.0,1.0,5.0,3.0,2,1.0,2.0,2.0,2.0,3.0,6.0,1,2,2,1,2,2,4.0,4.0,2.0,2.0,2.0
2700,2,7.0,4.0,2,2,1,6.0,2.0,1.0,7.0,5.0,2,2.0,3.0,1.0,3.0,1.0,7.0,2,3,1,1,1,3,5.0,1.0,5.0,-1.0,2.0
2701,1,4.0,4.0,1,2,3,5.0,2.0,1.0,7.0,4.0,-1,1.0,3.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,2,1,-1,5.0,2.0,2.0,-1.0,1.0
2702,2,2.0,5.0,2,2,2,6.0,1.0,1.0,6.0,4.0,1,1.0,3.0,1.0,2.0,3.0,7.0,2,3,1,1,2,1,2.0,6.0,2.0,2.0,2.0
2703,2,2.0,6.0,2,2,3,5.0,2.0,1.0,6.0,5.0,1,1.0,3.0,2.0,2.0,2.0,6.0,1,3,2,1,2,2,1.0,2.0,2.0,2.0,1.0
2704,2,4.0,7.0,2,1,1,7.0,2.0,4.0,7.0,5.0,2,3.0,1.0,3.0,1.0,3.0,7.0,1,3,3,1,2,2,4.0,7.0,1.0,1.0,1.0
2705,2,3.0,4.0,1,3,3,4.0,6.0,1.0,5.0,5.0,-1,1.0,3.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,3,-1,1.0,7.0,2.0,-1.0,1.0
2706,2,1.0,6.0,2,3,3,4.0,1.0,1.0,5.0,3.0,1,1.0,2.0,3.0,1.0,2.0,4.0,1,3,3,1,2,2,2.0,4.0,2.0,2.0,1.0
2707,2,3.0,3.0,2,2,3,4.0,4.0,1.0,4.0,5.0,2,1.0,3.0,1.0,4.0,1.0,7.0,1,3,1,1,2,3,6.0,5.0,-1.0,-1.0,-1.0
2708,1,3.0,6.0,2,1,1,3.0,1.0,2.0,6.0,5.0,3,2.0,1.0,5.0,1.0,3.0,5.0,1,3,3,2,3,2,6.0,2.0,1.0,1.0,2.0
2709,1,3.0,4.0,2,3,3,6.0,3.0,1.0,6.0,5.0,1,2.0,3.0,3.0,1.0,3.0,6.0,2,3,1,1,2,3,2.0,3.0,2.0,2.0,2.0
2710,2,5.0,3.0,2,1,1,5.0,4.0,4.0,3.0,2.0,2,2.0,2.0,3.0,2.0,3.0,2.0,2,2,2,-1,1,1,4.0,3.0,-1.0,-1.0,-1.0
2711,1,2.0,7.0,2,2,3,4.0,4.0,1.0,7.0,4.0,2,3.0,2.0,2.0,2.0,3.0,7.0,1,3,3,1,1,2,3.0,5.0,1.0,1.0,1.0
2712,2,1.0,5.0,2,3,3,5.0,1.0,1.0,6.0,5.0,1,1.0,2.0,4.0,1.0,3.0,6.0,1,3,3,1,2,2,2.0,6.0,2.0,2.0,2.0
2713,2,3.0,5.0,2,2,1,3.0,3.0,5.0,3.0,2.0,-1,1.0,2.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,2,2,-1,5.0,5.0,-1.0,-1.0,-1.0
2714,1,3.0,7.0,2,2,2,5.0,3.0,1.0,7.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,2,3,2,1,2,2,5.0,7.0,1.0,1.0,1.0
2715,2,3.0,5.0,2,2,3,3.0,4.0,6.0,2.0,5.0,1,2.0,3.0,1.0,2.0,2.0,7.0,1,2,1,1,3,3,6.0,4.0,2.0,1.0,2.0
2716,2,7.0,4.0,2,2,3,1.0,7.0,7.0,7.0,5.0,1,1.0,3.0,3.0,2.0,2.0,6.0,3,3,1,1,3,3,6.0,1.0,-1.0,2.0,-1.0
2717,1,5.0,1.0,1,3,2,7.0,2.0,5.0,1.0,5.0,1,2.0,1.0,2.0,2.0,3.0,7.0,2,3,2,1,3,2,6.0,1.0,-1.0,-1.0,-1.0
2718,1,1.0,5.0,2,3,3,5.0,3.0,1.0,5.0,3.0,1,1.0,2.0,3.0,1.0,3.0,5.0,1,3,2,1,2,2,2.0,4.0,-1.0,-1.0,-1.0
2719,2,3.0,5.0,1,3,3,4.0,1.0,1.0,3.0,4.0,1,2.0,3.0,2.0,4.0,2.0,4.0,1,3,3,1,2,1,1.0,4.0,2.0,2.0,1.0
2720,2,3.0,7.0,1,2,2,7.0,1.0,1.0,7.0,5.0,3,3.0,1.0,1.0,4.0,1.0,7.0,1,2,1,1,3,3,2.0,7.0,1.0,1.0,1.0
2721,2,1.0,6.0,2,2,3,6.0,1.0,1.0,6.0,5.0,2,1.0,3.0,1.0,4.0,3.0,7.0,3,3,1,1,3,1,2.0,6.0,2.0,2.0,1.0
2722,2,1.0,6.0,2,2,2,4.0,1.0,1.0,7.0,4.0,2,1.0,3.0,3.0,2.0,2.0,5.0,1,2,3,1,3,3,2.0,4.0,2.0,2.0,1.0
2723,2,7.0,7.0,1,2,3,1.0,1.0,7.0,7.0,5.0,1,3.0,1.0,-1.0,-1.0,3.0,1.0,-1,-1,-1,1,3,2,4.0,4.0,-1.0,-1.0,-1.0
2724,1,3.0,6.0,2,2,3,6.0,3.0,2.0,6.0,5.0,1,2.0,2.0,2.0,3.0,3.0,6.0,1,3,1,1,2,2,5.0,6.0,1.0,1.0,2.0
2725,2,1.0,7.0,2,2,3,4.0,1.0,1.0,7.0,5.0,1,1.0,3.0,3.0,1.0,3.0,3.0,2,2,1,2,2,1,2.0,4.0,2.0,2.0,1.0
2726,1,4.0,4.0,2,1,2,4.0,4.0,2.0,6.0,5.0,3,2.0,2.0,2.0,2.0,3.0,7.0,1,3,1,1,3,3,4.0,4.0,1.0,1.0,1.0
2727,1,4.0,4.0,2,2,2,4.0,4.0,4.0,4.0,2.0,2,2.0,2.0,3.0,2.0,1.0,4.0,2,2,1,1,2,2,4.0,4.0,1.0,-1.0,1.0
2728,2,7.0,4.0,2,2,3,2.0,3.0,6.0,4.0,5.0,2,2.0,3.0,2.0,2.0,3.0,7.0,1,3,1,1,2,2,4.0,4.0,5.0,-1.0,2.0
2729,1,2.0,6.0,2,3,1,6.0,1.0,7.0,1.0,3.0,2,2.0,2.0,1.0,2.0,2.0,3.0,1,3,3,1,2,1,4.0,5.0,-1.0,-1.0,-1.0
2730,2,1.0,6.0,1,3,3,7.0,1.0,1.0,5.0,1.0,1,1.0,3.0,3.0,2.0,3.0,1.0,2,3,1,2,1,1,1.0,5.0,2.0,2.0,1.0
2731,2,1.0,5.0,1,2,3,6.0,2.0,1.0,6.0,3.0,1,1.0,2.0,4.0,2.0,2.0,5.0,1,3,3,2,2,2,4.0,5.0,2.0,2.0,1.0
2732,1,4.0,4.0,2,2,2,2.0,6.0,2.0,7.0,4.0,2,1.0,1.0,3.0,2.0,2.0,-1.0,1,3,2,1,2,2,4.0,7.0,1.0,1.0,1.0
2733,2,3.0,7.0,2,3,1,7.0,2.0,3.0,7.0,5.0,3,3.0,1.0,5.0,1.0,3.0,7.0,1,3,-1,-1,2,2,4.0,7.0,1.0,1.0,1.0
2734,2,1.0,7.0,2,2,3,7.0,3.0,3.0,7.0,4.0,1,3.0,3.0,2.0,4.0,1.0,7.0,3,2,1,1,3,3,2.0,4.0,5.0,-1.0,2.0
2735,1,3.0,4.0,2,3,2,4.0,3.0,2.0,4.0,3.0,1,2.0,2.0,2.0,2.0,2.0,7.0,1,1,3,1,2,3,4.0,4.0,-1.0,-1.0,-1.0
2736,1,4.0,4.0,2,2,3,4.0,4.0,3.0,5.0,4.0,3,2.0,2.0,1.0,4.0,3.0,7.0,3,3,1,1,2,3,3.0,3.0,2.0,2.0,2.0
2737,2,2.0,2.0,2,3,3,4.0,3.0,2.0,5.0,5.0,3,2.0,3.0,1.0,4.0,1.0,7.0,3,3,3,1,2,2,1.0,1.0,2.0,1.0,1.0
2738,2,1.0,5.0,1,3,3,6.0,2.0,1.0,5.0,3.0,3,1.0,3.0,3.0,2.0,2.0,1.0,1,3,3,2,1,2,3.0,6.0,2.0,2.0,1.0
2739,2,3.0,7.0,2,1,3,5.0,3.0,3.0,6.0,5.0,2,3.0,1.0,3.0,2.0,3.0,6.0,1,1,1,1,2,3,1.0,2.0,1.0,1.0,1.0
2740,2,1.0,6.0,2,1,2,6.0,3.0,1.0,3.0,5.0,1,2.0,3.0,3.0,2.0,2.0,1.0,1,3,2,1,2,1,1.0,6.0,2.0,2.0,2.0
2741,2,3.0,7.0,2,3,2,7.0,3.0,1.0,7.0,5.0,3,3.0,1.0,5.0,1.0,4.0,7.0,1,3,3,1,3,3,3.0,6.0,1.0,1.0,1.0
2742,2,1.0,6.0,2,3,3,7.0,1.0,1.0,6.0,5.0,3,1.0,3.0,5.0,1.0,3.0,7.0,1,3,1,1,3,1,3.0,6.0,2.0,2.0,2.0
2743,2,4.0,6.0,2,3,3,7.0,3.0,3.0,6.0,5.0,3,2.0,1.0,4.0,1.0,3.0,7.0,1,3,3,1,2,3,3.0,6.0,1.0,-1.0,2.0
2744,1,3.0,6.0,2,1,3,6.0,2.0,3.0,4.0,5.0,2,3.0,1.0,1.0,3.0,1.0,6.0,2,3,1,2,3,1,5.0,2.0,1.0,1.0,1.0
2745,1,2.0,7.0,2,3,3,6.0,3.0,6.0,3.0,5.0,3,2.0,2.0,3.0,3.0,3.0,7.0,1,2,1,2,2,3,3.0,6.0,-1.0,-1.0,-1.0
2746,2,1.0,6.0,2,3,3,4.0,2.0,1.0,4.0,5.0,1,1.0,3.0,1.0,4.0,1.0,7.0,2,3,1,1,2,3,2.0,6.0,2.0,2.0,1.0
2747,2,3.0,7.0,2,3,1,7.0,3.0,1.0,7.0,5.0,3,3.0,1.0,3.0,1.0,4.0,7.0,1,3,1,1,2,3,2.0,7.0,1.0,1.0,1.0
2748,1,2.0,6.0,2,2,2,4.0,3.0,6.0,2.0,4.0,-1,1.0,3.0,-1.0,-1.0,2.0,-1.0,-1,-1,-1,1,1,-1,4.0,3.0,2.0,-1.0,1.0
2749,2,2.0,7.0,2,2,2,7.0,2.0,3.0,7.0,5.0,3,3.0,1.0,3.0,1.0,2.0,7.0,1,3,1,1,1,2,3.0,7.0,1.0,1.0,1.0
2750,2,1.0,6.0,1,3,3,6.0,1.0,1.0,6.0,4.0,1,1.0,3.0,3.0,2.0,2.0,4.0,1,3,1,1,2,2,1.0,6.0,2.0,2.0,1.0
2751,2,2.0,6.0,2,2,2,6.0,2.0,1.0,6.0,5.0,3,1.0,1.0,3.0,1.0,3.0,7.0,1,3,3,1,1,2,4.0,6.0,1.0,1.0,1.0
2752,1,4.0,3.0,2,2,2,4.0,4.0,5.0,3.0,5.0,2,3.0,1.0,3.0,2.0,3.0,7.0,1,2,1,1,2,3,5.0,5.0,1.0,1.0,1.0
2753,2,1.0,6.0,1,3,2,5.0,1.0,1.0,5.0,3.0,1,1.0,3.0,3.0,3.0,2.0,3.0,1,3,1,2,1,1,2.0,5.0,2.0,2.0,1.0
2754,1,3.0,6.0,2,3,3,5.0,3.0,2.0,6.0,4.0,1,3.0,2.0,2.0,2.0,3.0,7.0,1,3,1,2,1,2,3.0,5.0,2.0,1.0,2.0
2755,2,1.0,6.0,2,1,1,4.0,4.0,1.0,6.0,5.0,1,1.0,3.0,3.0,2.0,3.0,4.0,2,3,1,1,2,3,1.0,6.0,2.0,2.0,1.0
2756,2,2.0,6.0,2,2,1,6.0,3.0,2.0,6.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,1,2,3,1,3,3,3.0,6.0,1.0,1.0,1.0
2757,2,2.0,2.0,1,3,3,5.0,3.0,3.0,6.0,5.0,3,1.0,2.0,1.0,2.0,2.0,7.0,3,3,2,2,2,1,2.0,6.0,2.0,-1.0,2.0
2758,1,4.0,7.0,2,3,3,3.0,3.0,4.0,7.0,4.0,2,3.0,1.0,1.0,4.0,2.0,7.0,2,3,1,1,1,3,5.0,3.0,1.0,1.0,1.0
2759,2,3.0,4.0,2,2,2,3.0,3.0,1.0,4.0,4.0,2,2.0,3.0,3.0,2.0,3.0,4.0,2,3,1,1,2,1,1.0,5.0,-1.0,-1.0,-1.0
2760,1,1.0,6.0,1,2,3,5.0,2.0,1.0,5.0,3.0,1,2.0,3.0,4.0,2.0,2.0,3.0,1,2,1,1,2,2,2.0,3.0,2.0,2.0,1.0
2761,2,3.0,7.0,2,2,1,7.0,3.0,2.0,7.0,5.0,3,3.0,1.0,3.0,1.0,2.0,7.0,1,3,2,1,2,2,3.0,6.0,1.0,1.0,1.0
2762,1,2.0,7.0,2,1,1,7.0,1.0,3.0,7.0,5.0,2,2.0,1.0,3.0,1.0,3.0,7.0,1,3,1,1,2,3,3.0,6.0,1.0,1.0,1.0
2763,2,1.0,5.0,2,3,3,4.0,1.0,1.0,4.0,3.0,-1,1.0,3.0,-1.0,-1.0,1.0,-1.0,-1,-1,-1,2,1,-1,1.0,4.0,2.0,-1.0,2.0
2764,1,3.0,4.0,2,1,2,7.0,2.0,3.0,7.0,4.0,-1,3.0,2.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,3,-1,4.0,4.0,-1.0,-1.0,-1.0
2765,2,4.0,4.0,2,2,3,4.0,4.0,4.0,4.0,5.0,3,2.0,3.0,1.0,4.0,1.0,7.0,1,1,1,1,2,3,4.0,4.0,-1.0,2.0,-1.0
2766,1,3.0,5.0,2,2,2,4.0,3.0,4.0,6.0,5.0,2,2.0,2.0,1.0,3.0,3.0,7.0,1,1,1,1,2,2,5.0,2.0,1.0,1.0,2.0
2767,2,1.0,7.0,1,2,3,5.0,1.0,1.0,6.0,3.0,1,1.0,3.0,2.0,3.0,3.0,6.0,3,3,1,1,2,2,7.0,2.0,2.0,2.0,1.0
2768,2,3.0,7.0,1,2,3,6.0,3.0,3.0,6.0,5.0,2,1.0,1.0,3.0,2.0,3.0,6.0,2,3,3,1,2,2,4.0,7.0,1.0,1.0,1.0
2769,2,6.0,6.0,2,3,3,4.0,3.0,3.0,7.0,5.0,3,1.0,1.0,3.0,1.0,2.0,7.0,3,3,1,1,2,3,2.0,6.0,1.0,1.0,1.0
2770,2,1.0,5.0,2,2,3,4.0,2.0,1.0,6.0,3.0,1,1.0,3.0,1.0,4.0,3.0,5.0,1,3,1,2,1,1,2.0,5.0,2.0,2.0,1.0
2771,2,7.0,2.0,1,2,3,4.0,1.0,1.0,6.0,5.0,3,1.0,3.0,1.0,4.0,1.0,7.0,1,3,1,2,3,1,7.0,2.0,2.0,2.0,1.0
2772,1,1.0,5.0,1,2,2,6.0,4.0,2.0,7.0,4.0,1,3.0,1.0,1.0,4.0,1.0,7.0,2,3,2,2,1,2,3.0,4.0,1.0,1.0,1.0
2773,2,4.0,4.0,2,3,3,4.0,4.0,3.0,4.0,3.0,2,1.0,1.0,3.0,2.0,3.0,7.0,1,2,2,1,2,2,3.0,5.0,-1.0,-1.0,-1.0
2774,2,2.0,6.0,1,2,2,7.0,1.0,1.0,2.0,4.0,1,3.0,3.0,3.0,2.0,3.0,4.0,2,3,1,2,2,1,2.0,6.0,2.0,2.0,2.0
2775,2,4.0,6.0,2,2,2,2.0,4.0,4.0,5.0,3.0,2,3.0,2.0,2.0,3.0,2.0,6.0,2,2,2,1,2,2,4.0,5.0,1.0,1.0,1.0
2776,1,4.0,3.0,2,3,3,2.0,6.0,4.0,4.0,5.0,2,3.0,3.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,2,-1,3.0,3.0,-1.0,-1.0,-1.0
2777,2,1.0,6.0,1,2,3,6.0,1.0,1.0,4.0,5.0,2,1.0,3.0,3.0,2.0,2.0,7.0,2,3,1,2,2,2,1.0,5.0,-1.0,-1.0,-1.0
2778,2,1.0,7.0,1,3,3,5.0,1.0,1.0,7.0,3.0,1,1.0,3.0,1.0,4.0,3.0,4.0,3,1,1,2,2,1,1.0,6.0,2.0,2.0,1.0
2779,2,2.0,7.0,2,1,3,7.0,1.0,2.0,5.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,1,3,3,1,1,2,3.0,5.0,1.0,1.0,1.0
2780,2,1.0,5.0,1,3,2,4.0,2.0,1.0,6.0,3.0,1,1.0,3.0,3.0,2.0,3.0,4.0,3,3,2,1,1,2,2.0,5.0,2.0,2.0,1.0
2781,1,3.0,6.0,2,3,3,4.0,4.0,1.0,5.0,5.0,2,1.0,3.0,3.0,2.0,1.0,7.0,3,3,2,2,2,3,2.0,5.0,1.0,1.0,2.0
2782,2,1.0,5.0,1,2,3,4.0,1.0,1.0,3.0,3.0,1,1.0,3.0,2.0,2.0,1.0,4.0,1,3,1,1,2,1,1.0,5.0,-1.0,-1.0,-1.0
2783,2,3.0,5.0,1,2,3,6.0,1.0,2.0,6.0,5.0,-1,3.0,1.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,2,2,-1,5.0,3.0,1.0,-1.0,1.0
2784,1,4.0,4.0,2,2,3,4.0,4.0,1.0,5.0,5.0,2,2.0,2.0,1.0,4.0,1.0,7.0,2,3,1,1,2,2,3.0,4.0,2.0,2.0,2.0
2785,2,1.0,5.0,1,3,3,5.0,1.0,1.0,4.0,2.0,1,1.0,3.0,3.0,1.0,1.0,1.0,3,3,3,2,1,1,1.0,5.0,2.0,2.0,1.0
2786,2,3.0,6.0,2,3,3,6.0,2.0,2.0,4.0,3.0,1,1.0,3.0,2.0,3.0,2.0,6.0,1,3,2,1,3,1,3.0,6.0,-1.0,2.0,-1.0
2787,2,1.0,7.0,2,2,3,7.0,1.0,2.0,6.0,5.0,2,3.0,1.0,3.0,2.0,3.0,7.0,2,3,1,1,2,2,4.0,7.0,1.0,1.0,2.0
2788,1,3.0,5.0,2,1,2,5.0,3.0,3.0,5.0,5.0,3,2.0,2.0,3.0,2.0,3.0,5.0,1,1,1,1,2,2,2.0,5.0,2.0,2.0,2.0
2789,2,5.0,7.0,2,2,3,6.0,4.0,1.0,7.0,5.0,2,3.0,1.0,3.0,1.0,4.0,7.0,1,3,1,1,2,2,5.0,6.0,-1.0,-1.0,-1.0
2790,2,6.0,6.0,2,1,2,4.0,5.0,6.0,4.0,3.0,2,1.0,1.0,3.0,2.0,2.0,7.0,2,3,1,1,2,2,5.0,-1.0,-1.0,-1.0,-1.0
2791,2,2.0,5.0,1,1,3,4.0,2.0,6.0,6.0,5.0,3,2.0,2.0,1.0,3.0,3.0,7.0,1,3,1,1,2,1,4.0,3.0,-1.0,-1.0,-1.0
2792,2,3.0,4.0,1,2,3,5.0,2.0,2.0,5.0,5.0,2,2.0,3.0,3.0,2.0,3.0,4.0,1,2,2,1,2,1,4.0,5.0,2.0,2.0,2.0
2793,1,3.0,7.0,2,2,3,6.0,3.0,3.0,6.0,4.0,2,1.0,1.0,4.0,2.0,3.0,7.0,2,2,1,2,1,2,3.0,6.0,1.0,-1.0,1.0
2794,2,3.0,6.0,1,3,3,4.0,3.0,1.0,5.0,4.0,1,1.0,3.0,2.0,2.0,3.0,7.0,2,3,1,1,2,1,1.0,6.0,2.0,2.0,1.0
2795,1,2.0,2.0,2,1,1,3.0,2.0,1.0,4.0,5.0,-1,2.0,2.0,-1.0,-1.0,3.0,-1.0,-1,-1,-1,1,3,-1,3.0,3.0,1.0,-1.0,2.0
2796,2,2.0,6.0,1,3,3,6.0,2.0,1.0,6.0,3.0,1,1.0,3.0,1.0,4.0,2.0,6.0,2,2,3,1,1,2,1.0,6.0,2.0,2.0,1.0
2797,1,4.0,5.0,2,2,1,5.0,4.0,5.0,4.0,5.0,3,2.0,2.0,1.0,4.0,3.0,7.0,1,3,1,1,2,2,4.0,3.0,2.0,-1.0,2.0
2798,2,2.0,5.0,2,3,3,4.0,1.0,1.0,4.0,4.0,1,1.0,3.0,3.0,2.0,1.0,7.0,2,3,1,1,2,1,1.0,6.0,2.0,2.0,1.0
2799,2,1.0,7.0,2,2,2,7.0,2.0,1.0,6.0,5.0,2,3.0,1.0,1.0,4.0,3.0,7.0,-1,-1,-1,1,2,-1,2.0,6.0,1.0,1.0,1.0
2800,1,5.0,3.0,2,1,2,4.0,5.0,5.0,2.0,5.0,3,3.0,2.0,3.0,2.0,3.0,7.0,2,3,2,2,2,1,5.0,4.0,1.0,1.0,2.0
2801,1,3.0,5.0,2,2,2,4.0,4.0,3.0,5.0,3.0,1,1.0,3.0,4.0,1.0,3.0,1.0,1,3,1,1,2,2,3.0,5.0,-1.0,-1.0,-1.0
2802,2,1.0,7.0,2,1,2,7.0,1.0,1.0,7.0,5.0,2,3.0,1.0,4.0,1.0,4.0,7.0,2,3,1,1,2,2,4.0,7.0,-1.0,-1.0,-1.0
2803,1,3.0,6.0,2,2,1,6.0,3.0,2.0,6.0,5.0,3,2.0,2.0,4.0,2.0,3.0,7.0,1,1,1,1,2,2,4.0,6.0,5.0,5.0,1.0
2804,2,3.0,6.0,2,1,3,6.0,3.0,4.0,5.0,5.0,3,3.0,1.0,3.0,2.0,3.0,7.0,1,3,1,2,1,3,3.0,6.0,1.0,1.0,1.0
